mean,subj,item,sdiff,ambiguity
11.398,"01","14",2056.558659539,"unambig"
-4.5229,"01","25",-954.441340460999,"ambig"
0.26787,"01","25",-954.441340460999,"ambig"
-6.1217,"01","25",-954.441340460999,"ambig"
-2.7306,"01","25",-954.441340460999,"ambig"
0.5694,"01","17",-1943.441340461,"unambig"
0.15708,"01","17",-1943.441340461,"unambig"
-2.5216,"01","17",-1943.441340461,"unambig"
-1.4375,"01","17",-1943.441340461,"unambig"
5.4205,"01","12",2056.558659539,"unambig"
6.5804,"01","12",2056.558659539,"unambig"
4.349,"01","12",2056.558659539,"unambig"
3.99,"01","12",2056.558659539,"unambig"
1.7615,"01","13",-2042.441340461,"unambig"
1.2187,"01","13",-2042.441340461,"unambig"
1.8639,"01","13",-2042.441340461,"unambig"
-0.83166,"01","13",-2042.441340461,"unambig"
5.443,"01","53",1946.558659539,"unambig"
6.593,"01","53",1946.558659539,"unambig"
1.5988,"01","53",1946.558659539,"unambig"
3.5903,"01","53",1946.558659539,"unambig"
-3.9031,"01","6",1045.558659539,"ambig"
0.56379,"01","6",1045.558659539,"ambig"
-5.2312,"01","6",1045.558659539,"ambig"
-3.2172,"01","6",1045.558659539,"ambig"
0.71946,"01","26",-1943.441340461,"unambig"
0.23702,"01","26",-1943.441340461,"unambig"
-1.5034,"01","26",-1943.441340461,"unambig"
-2.143,"01","26",-1943.441340461,"unambig"
1.488,"01","60",1056.558659539,"ambig"
2.1247,"01","60",1056.558659539,"ambig"
-1.2243,"01","60",1056.558659539,"ambig"
1.0084,"01","60",1056.558659539,"ambig"
-0.50769,"01","29",-954.441340460999,"ambig"
0.90319,"01","29",-954.441340460999,"ambig"
-0.9102,"01","29",-954.441340460999,"ambig"
-1.0547,"01","29",-954.441340460999,"ambig"
-2.1458,"01","18",-954.441340460999,"ambig"
-0.18232,"01","18",-954.441340460999,"ambig"
0.15988,"01","18",-954.441340460999,"ambig"
-0.3983,"01","18",-954.441340460999,"ambig"
-4.3294,"01","3",2056.558659539,"unambig"
-3.8035,"01","3",2056.558659539,"unambig"
-4.6323,"01","3",2056.558659539,"unambig"
-4.659,"01","3",2056.558659539,"unambig"
-1.596,"01","58",-1954.441340461,"unambig"
-1.4684,"01","58",-1954.441340461,"unambig"
-3.1317,"01","58",-1954.441340461,"unambig"
-3.8203,"01","58",-1954.441340461,"unambig"
-1.8218,"01","40",957.558659539001,"ambig"
-2.0686,"01","40",957.558659539001,"ambig"
-2.4361,"01","40",957.558659539001,"ambig"
-3.889,"01","40",957.558659539001,"ambig"
2.3842,"01","35",-943.441340460999,"ambig"
4.0475,"01","35",-943.441340460999,"ambig"
1.1276,"01","35",-943.441340460999,"ambig"
1.5441,"01","35",-943.441340460999,"ambig"
3.1429,"01","48",-1042.441340461,"ambig"
5.4878,"01","48",-1042.441340461,"ambig"
2.3351,"01","48",-1042.441340461,"ambig"
2.1051,"01","48",-1042.441340461,"ambig"
-2.5258,"01","45",-2053.441340461,"unambig"
-3.3491,"01","45",-2053.441340461,"unambig"
-5.8216,"01","45",-2053.441340461,"unambig"
-1.6563,"01","45",-2053.441340461,"unambig"
-0.72928,"01","43",-2053.441340461,"unambig"
0.32257,"01","43",-2053.441340461,"unambig"
-3.1415,"01","43",-2053.441340461,"unambig"
-4.077,"01","43",-2053.441340461,"unambig"
-6.3447,"01","19",1957.558659539,"unambig"
-10.425,"01","19",1957.558659539,"unambig"
-8.6658,"01","19",1957.558659539,"unambig"
-11.838,"01","19",1957.558659539,"unambig"
3.4066,"01","49",1946.558659539,"unambig"
4.2761,"01","49",1946.558659539,"unambig"
3.2299,"01","49",1946.558659539,"unambig"
2.983,"01","49",1946.558659539,"unambig"
4.3589,"01","15",-1053.441340461,"ambig"
2.9662,"01","15",-1053.441340461,"ambig"
14.988,"01","15",-1053.441340461,"ambig"
1.272,"01","15",-1053.441340461,"ambig"
3.6646,"01","30",-1943.441340461,"unambig"
3.523,"01","30",-1943.441340461,"unambig"
1.467,"01","30",-1943.441340461,"unambig"
2.3281,"01","30",-1943.441340461,"unambig"
-1.3898,"01","39",957.558659539001,"ambig"
-1.6802,"01","39",957.558659539001,"ambig"
-3.2341,"01","39",957.558659539001,"ambig"
-3.4346,"01","39",957.558659539001,"ambig"
0.87514,"01","14",-2042.441340461,"unambig"
-0.59184,"01","14",-2042.441340461,"unambig"
1.9326,"01","14",-2042.441340461,"unambig"
1.3211,"01","14",-2042.441340461,"unambig"
-2.9718,"01","10",-1053.441340461,"ambig"
-7.0572,"01","10",-1053.441340461,"ambig"
-1.6787,"01","10",-1053.441340461,"ambig"
-5.5187,"01","10",-1053.441340461,"ambig"
-3.4178,"01","8",-1053.441340461,"ambig"
-1.3478,"01","8",-1053.441340461,"ambig"
-3.5314,"01","8",-1053.441340461,"ambig"
-3.7404,"01","8",-1053.441340461,"ambig"
1.1921,"01","28",-954.441340460999,"ambig"
2.5132,"01","28",-954.441340460999,"ambig"
1.0518,"01","28",-954.441340460999,"ambig"
1.9733,"01","28",-954.441340460999,"ambig"
-2.2187,"01","18",-1943.441340461,"unambig"
1.15,"01","18",-1943.441340461,"unambig"
-3.3028,"01","18",-1943.441340461,"unambig"
-0.85129,"01","18",-1943.441340461,"unambig"
4.1106,"01","27",-954.441340460999,"ambig"
3.7137,"01","27",-954.441340460999,"ambig"
1.4782,"01","27",-954.441340460999,"ambig"
2.258,"01","27",-954.441340460999,"ambig"
-1.4754,"01","34",2045.558659539,"unambig"
0.49367,"01","34",2045.558659539,"unambig"
-6.1288,"01","34",2045.558659539,"unambig"
-3.408,"01","34",2045.558659539,"unambig"
-2.3028,"01","52",-1954.441340461,"unambig"
1.0224,"01","52",-1954.441340461,"unambig"
-4.6786,"01","52",-1954.441340461,"unambig"
-1.0995,"01","52",-1954.441340461,"unambig"
4.1569,"01","45",2045.558659539,"unambig"
3.4599,"01","45",2045.558659539,"unambig"
0.52733,"01","45",2045.558659539,"unambig"
1.2384,"01","45",2045.558659539,"unambig"
-2.2636,"01","17",946.558659539001,"ambig"
1.5511,"01","17",946.558659539001,"ambig"
-0.37726,"01","17",946.558659539001,"ambig"
-1.4684,"01","17",946.558659539001,"ambig"
2.7909,"01","56",1946.558659539,"unambig"
2.2552,"01","56",1946.558659539,"unambig"
1.9158,"01","56",1946.558659539,"unambig"
1.1753,"01","56",1946.558659539,"unambig"
-0.55818,"01","25",946.558659539001,"ambig"
-3.1429,"01","25",946.558659539001,"ambig"
-0.76855,"01","25",946.558659539001,"ambig"
-3.5216,"01","25",946.558659539001,"ambig"
2.1205,"01","11",-1053.441340461,"ambig"
2.2313,"01","11",-1053.441340461,"ambig"
-0.064513,"01","11",-1053.441340461,"ambig"
1.5778,"01","11",-1053.441340461,"ambig"
-1.3492,"01","47",1056.558659539,"ambig"
0.80501,"01","47",1056.558659539,"ambig"
-6.0909,"01","47",1056.558659539,"ambig"
-1.0252,"01","47",1056.558659539,"ambig"
-3.415,"01","51",1946.558659539,"unambig"
-2.8624,"01","51",1946.558659539,"unambig"
-3.7684,"01","51",1946.558659539,"unambig"
-2.6184,"01","51",1946.558659539,"unambig"
1.7461,"01","38",-943.441340460999,"ambig"
1.6717,"01","38",-943.441340460999,"ambig"
1.4179,"01","38",-943.441340460999,"ambig"
0.80922,"01","38",-943.441340460999,"ambig"
-3.5342,"01","50",-1954.441340461,"unambig"
-0.73629,"01","50",-1954.441340461,"unambig"
-5.2887,"01","50",-1954.441340461,"unambig"
-1.9578,"01","50",-1954.441340461,"unambig"
-1.4025,"01","4",-2042.441340461,"unambig"
1.7433,"01","4",-2042.441340461,"unambig"
-5.1274,"01","4",-2042.441340461,"unambig"
-2.1205,"01","4",-2042.441340461,"unambig"
-5.7347,"01","42",-943.441340460999,"ambig"
-5.9899,"01","42",-943.441340460999,"ambig"
-5.1919,"01","42",-943.441340460999,"ambig"
-6.5593,"01","42",-943.441340460999,"ambig"
1.7264,"01","30",946.558659539001,"ambig"
7.492,"01","30",946.558659539001,"ambig"
2.401,"01","30",946.558659539001,"ambig"
3.0433,"01","30",946.558659539001,"ambig"
-1.3548,"01","57",1946.558659539,"unambig"
-0.14165,"01","57",1946.558659539,"unambig"
-1.3954,"01","57",1946.558659539,"unambig"
-3.2649,"01","57",1946.558659539,"unambig"
3.1205,"01","7",1045.558659539,"ambig"
5.4163,"01","7",1045.558659539,"ambig"
0,"01","7",1045.558659539,"ambig"
1.4684,"01","7",1045.558659539,"ambig"
2.8077,"01","34",-2053.441340461,"unambig"
7.2718,"01","34",-2053.441340461,"unambig"
5.5523,"01","34",-2053.441340461,"unambig"
5.2059,"01","34",-2053.441340461,"unambig"
-5.6323,"01","14",1045.558659539,"ambig"
-3.1626,"01","14",1045.558659539,"ambig"
-5.9044,"01","14",1045.558659539,"ambig"
-6.5186,"01","14",1045.558659539,"ambig"
-2.9494,"01","3",-2042.441340461,"unambig"
-0.40671,"01","3",-2042.441340461,"unambig"
-0.8555,"01","3",-2042.441340461,"unambig"
-0.3997,"01","3",-2042.441340461,"unambig"
6.4766,"01","16",1957.558659539,"unambig"
7.5607,"01","16",1957.558659539,"unambig"
4.0068,"01","16",1957.558659539,"unambig"
6.1596,"01","16",1957.558659539,"unambig"
-0.35763,"01","9",1045.558659539,"ambig"
-0.29311,"01","9",1045.558659539,"ambig"
1.9789,"01","9",1045.558659539,"ambig"
-1.1809,"01","9",1045.558659539,"ambig"
4.192,"01","8",-2042.441340461,"unambig"
6.4457,"01","8",-2042.441340461,"unambig"
4.0181,"01","8",-2042.441340461,"unambig"
2.8091,"01","8",-2042.441340461,"unambig"
-4.3687,"01","24",1957.558659539,"unambig"
-2.2636,"01","24",1957.558659539,"unambig"
-1.8274,"01","24",1957.558659539,"unambig"
-4.2186,"01","24",1957.558659539,"unambig"
0.44598,"01","22",-954.441340460999,"ambig"
3.0027,"01","22",-954.441340460999,"ambig"
-1.6549,"01","22",-954.441340460999,"ambig"
1.5595,"01","22",-954.441340460999,"ambig"
-0.76294,"01","1",1045.558659539,"ambig"
4.2004,"01","1",1045.558659539,"ambig"
-1.6381,"01","1",1045.558659539,"ambig"
1.3618,"01","1",1045.558659539,"ambig"
-3.4444,"01","58",1056.558659539,"ambig"
-1.5273,"01","58",1056.558659539,"ambig"
-5.7557,"01","58",1056.558659539,"ambig"
-4.3939,"01","58",1056.558659539,"ambig"
0.38147,"01","55",1946.558659539,"unambig"
2.042,"01","55",1946.558659539,"unambig"
3.3813,"01","55",1946.558659539,"unambig"
1.0168,"01","55",1946.558659539,"unambig"
-1.0743,"01","37",-943.441340460999,"ambig"
3.5552,"01","37",-943.441340460999,"ambig"
-1.7236,"01","37",-943.441340460999,"ambig"
-0.52452,"01","37",-943.441340460999,"ambig"
-1.5385,"01","21",946.558659539001,"ambig"
-1.7713,"01","21",946.558659539001,"ambig"
0.82325,"01","21",946.558659539001,"ambig"
-1.1304,"01","21",946.558659539001,"ambig"
3.1289,"01","36",-943.441340460999,"ambig"
1.3758,"01","36",-943.441340460999,"ambig"
2.8456,"01","36",-943.441340460999,"ambig"
0.12342,"01","36",-943.441340460999,"ambig"
-0.054696,"01","5",1045.558659539,"ambig"
3.8189,"01","5",1045.558659539,"ambig"
3.5903,"01","5",1045.558659539,"ambig"
0.47964,"01","5",1045.558659539,"ambig"
-3.6576,"01","32",-943.441340460999,"ambig"
-4.0321,"01","32",-943.441340460999,"ambig"
-2.6324,"01","32",-943.441340460999,"ambig"
-4.3434,"01","32",-943.441340460999,"ambig"
-1.1851,"01","59",-1954.441340461,"unambig"
2.7053,"01","59",-1954.441340461,"unambig"
-6.3223,"01","59",-1954.441340461,"unambig"
1.2159,"01","59",-1954.441340461,"unambig"
6.0656,"01","41",957.558659539001,"ambig"
7.5873,"01","41",957.558659539001,"ambig"
5.4514,"01","41",957.558659539001,"ambig"
8.0347,"01","41",957.558659539001,"ambig"
-0.071526,"01","54",1946.558659539,"unambig"
2.861,"01","54",1946.558659539,"unambig"
2.4767,"01","54",1946.558659539,"unambig"
2.6675,"01","54",1946.558659539,"unambig"
-1.6549,"01","7",-1053.441340461,"ambig"
-0.060306,"01","7",-1053.441340461,"ambig"
-1.3379,"01","7",-1053.441340461,"ambig"
-1.8975,"01","7",-1053.441340461,"ambig"
1.467,"01","47",-1954.441340461,"unambig"
0.35903,"01","47",-1954.441340461,"unambig"
0.61989,"01","47",-1954.441340461,"unambig"
1.6633,"01","47",-1954.441340461,"unambig"
5.1667,"01","46",-1954.441340461,"unambig"
5.032,"01","46",-1954.441340461,"unambig"
3.8918,"01","46",-1954.441340461,"unambig"
7.513,"01","46",-1954.441340461,"unambig"
-5.3209,"01","44",-943.441340460999,"ambig"
-3.3827,"01","44",-943.441340460999,"ambig"
-4.6478,"01","44",-943.441340460999,"ambig"
-4.6029,"01","44",-943.441340460999,"ambig"
5.0923,"01","27",1957.558659539,"unambig"
7.0488,"01","27",1957.558659539,"unambig"
3.0405,"01","27",1957.558659539,"unambig"
5.9941,"01","27",1957.558659539,"unambig"
1.5876,"01","15",-2042.441340461,"unambig"
4.6688,"01","15",-2042.441340461,"unambig"
0.30293,"01","15",-2042.441340461,"unambig"
2.7895,"01","15",-2042.441340461,"unambig"
-2.0855,"01","21",1957.558659539,"unambig"
-2.9143,"01","21",1957.558659539,"unambig"
1.2538,"01","21",1957.558659539,"unambig"
-4.0096,"01","21",1957.558659539,"unambig"
0.25665,"01","60",-1042.441340461,"ambig"
2.6478,"01","60",-1042.441340461,"ambig"
0.93404,"01","60",-1042.441340461,"ambig"
0.97191,"01","60",-1042.441340461,"ambig"
0.65355,"01","1",-2042.441340461,"unambig"
1.6717,"01","1",-2042.441340461,"unambig"
-0.94666,"01","1",-2042.441340461,"unambig"
-0.054696,"01","1",-2042.441340461,"unambig"
-0.49507,"01","53",1056.558659539,"ambig"
-0.82605,"01","53",1056.558659539,"ambig"
-3.5833,"01","53",1056.558659539,"ambig"
-3.1079,"01","53",1056.558659539,"ambig"
2.4739,"01","55",-1954.441340461,"unambig"
3.9423,"01","55",-1954.441340461,"unambig"
0.36885,"01","55",-1954.441340461,"unambig"
2.2075,"01","55",-1954.441340461,"unambig"
-0.26226,"01","42",2045.558659539,"unambig"
-0.82465,"01","42",2045.558659539,"unambig"
-1.5581,"01","42",2045.558659539,"unambig"
-0.73068,"01","42",2045.558659539,"unambig"
4.213,"01","2",-1053.441340461,"ambig"
4.6632,"01","2",-1053.441340461,"ambig"
3.3098,"01","2",-1053.441340461,"ambig"
0.49226,"01","2",-1053.441340461,"ambig"
4.5342,"01","13",2056.558659539,"unambig"
8.5438,"01","13",2056.558659539,"unambig"
2.4824,"01","13",2056.558659539,"unambig"
6.694,"01","13",2056.558659539,"unambig"
-2.4459,"01","43",-943.441340460999,"ambig"
-1.3253,"01","43",-943.441340460999,"ambig"
-3.1962,"01","43",-943.441340460999,"ambig"
-0.87233,"01","43",-943.441340460999,"ambig"
-2.4922,"01","12",1045.558659539,"ambig"
3.0546,"01","12",1045.558659539,"ambig"
-3.9788,"01","12",1045.558659539,"ambig"
-0.7377,"01","12",1045.558659539,"ambig"
1.6311,"01","50",1946.558659539,"unambig"
3.2088,"01","50",1946.558659539,"unambig"
-0.31555,"01","50",1946.558659539,"unambig"
0.41092,"01","50",1946.558659539,"unambig"
-0.49787,"01","3",1045.558659539,"ambig"
4.6225,"01","3",1045.558659539,"ambig"
-0.66617,"01","3",1045.558659539,"ambig"
1.6647,"01","3",1045.558659539,"ambig"
3.4346,"01","40",2045.558659539,"unambig"
6.5818,"01","40",2045.558659539,"unambig"
2.4207,"01","40",2045.558659539,"unambig"
2.2608,"01","40",2045.558659539,"unambig"
0.88215,"01","52",-1042.441340461,"ambig"
4.6464,"01","52",-1042.441340461,"ambig"
0.20195,"01","52",-1042.441340461,"ambig"
2.8568,"01","52",-1042.441340461,"ambig"
2.3477,"01","54",-1954.441340461,"unambig"
2.4389,"01","54",-1954.441340461,"unambig"
1.7783,"01","54",-1954.441340461,"unambig"
0.081343,"01","54",-1954.441340461,"unambig"
1.7489,"01","22",946.558659539001,"ambig"
4.6225,"01","22",946.558659539001,"ambig"
1.4922,"01","22",946.558659539001,"ambig"
0.39409,"01","22",946.558659539001,"ambig"
0.31135,"01","36",957.558659539001,"ambig"
1.2075,"01","36",957.558659539001,"ambig"
0.5133,"01","36",957.558659539001,"ambig"
1.617,"01","36",957.558659539001,"ambig"
0.30433,"01","51",-1954.441340461,"unambig"
0.089758,"01","51",-1954.441340461,"unambig"
0.21458,"01","51",-1954.441340461,"unambig"
-1.2229,"01","51",-1954.441340461,"unambig"
4.4542,"01","4",2056.558659539,"unambig"
7.7262,"01","4",2056.558659539,"unambig"
1.5119,"01","4",2056.558659539,"unambig"
5.5762,"01","4",2056.558659539,"unambig"
0.41373,"01","24",-1943.441340461,"unambig"
1.5105,"01","24",-1943.441340461,"unambig"
0.83306,"01","24",-1943.441340461,"unambig"
0.44458,"01","24",-1943.441340461,"unambig"
13.18,"01","29",-1943.441340461,"unambig"
7.8622,"01","29",-1943.441340461,"unambig"
7.5607,"01","29",-1943.441340461,"unambig"
11.347,"01","29",-1943.441340461,"unambig"
-2.5805,"01","6",-2042.441340461,"unambig"
-3.8035,"01","6",-2042.441340461,"unambig"
-1.9887,"01","6",-2042.441340461,"unambig"
-2.9185,"01","6",-2042.441340461,"unambig"
-6.9871,"01","26",946.558659539001,"ambig"
-8.6616,"01","26",946.558659539001,"ambig"
-3.3238,"01","26",946.558659539001,"ambig"
-7.1357,"01","26",946.558659539001,"ambig"
-3.4753,"01","50",1056.558659539,"ambig"
-3.2986,"01","50",1056.558659539,"ambig"
-1.4698,"01","50",1056.558659539,"ambig"
-5.2873,"01","50",1056.558659539,"ambig"
-0.1136,"01","2",1045.558659539,"ambig"
2.2608,"01","2",1045.558659539,"ambig"
-2.3379,"01","2",1045.558659539,"ambig"
3.178,"01","2",1045.558659539,"ambig"
1.6928,"01","11",-943.441340460999,"ambig"
4.3056,"01","11",-943.441340460999,"ambig"
-1.6773,"01","11",-943.441340460999,"ambig"
1.0322,"01","11",-943.441340460999,"ambig"
4.1078,"01","32",-1053.441340461,"ambig"
1.0995,"01","32",-1053.441340461,"ambig"
2.0742,"01","32",-1053.441340461,"ambig"
2.5609,"01","32",-1053.441340461,"ambig"
3.2285,"01","43",1957.558659539,"unambig"
-0.58062,"01","43",1957.558659539,"unambig"
2.2117,"01","43",1957.558659539,"unambig"
0.88636,"01","43",1957.558659539,"unambig"
2.0308,"01","54",946.558659539001,"ambig"
0.48385,"01","54",946.558659539001,"ambig"
1.9045,"01","54",946.558659539001,"ambig"
1.6044,"01","54",946.558659539001,"ambig"
6.1274,"01","34",1957.558659539,"unambig"
2.7657,"01","34",1957.558659539,"unambig"
4.6856,"01","34",1957.558659539,"unambig"
4.2074,"01","34",1957.558659539,"unambig"
5.6421,"01","30",2045.558659539,"unambig"
9.6574,"01","30",2045.558659539,"unambig"
-5.8286,"01","30",2045.558659539,"unambig"
7.7318,"01","30",2045.558659539,"unambig"
5.0811,"01","44",1957.558659539,"unambig"
2.6787,"01","44",1957.558659539,"unambig"
3.4795,"01","44",1957.558659539,"unambig"
1.798,"01","44",1957.558659539,"unambig"
0.63812,"01","33",1957.558659539,"unambig"
1.5932,"01","33",1957.558659539,"unambig"
1.2804,"01","33",1957.558659539,"unambig"
3.0279,"01","33",1957.558659539,"unambig"
5.0741,"01","23",2045.558659539,"unambig"
-0.12201,"01","23",2045.558659539,"unambig"
1.847,"01","23",2045.558659539,"unambig"
2.9816,"01","23",2045.558659539,"unambig"
1.6255,"01","25",-1042.441340461,"ambig"
2.8638,"01","25",-1042.441340461,"ambig"
-0.53714,"01","25",-1042.441340461,"ambig"
2.9592,"01","25",-1042.441340461,"ambig"
7.9351,"01","6",-1954.441340461,"unambig"
5.9268,"01","6",-1954.441340461,"unambig"
4.3715,"01","6",-1954.441340461,"unambig"
6.2199,"01","6",-1954.441340461,"unambig"
5.0222,"01","41",1045.558659539,"ambig"
1.3071,"01","41",1045.558659539,"ambig"
1.8709,"01","41",1045.558659539,"ambig"
2.739,"01","41",1045.558659539,"ambig"
5.6603,"01","40",-1053.441340461,"ambig"
6.0306,"01","40",-1053.441340461,"ambig"
2.9971,"01","40",-1053.441340461,"ambig"
2.0686,"01","40",-1053.441340461,"ambig"
-4.4781,"01","35",1045.558659539,"ambig"
-6.6365,"01","35",1045.558659539,"ambig"
-6.5327,"01","35",1045.558659539,"ambig"
-7.3854,"01","35",1045.558659539,"ambig"
2.976,"01","47",946.558659539001,"ambig"
-0.10659,"01","47",946.558659539001,"ambig"
0.87093,"01","47",946.558659539001,"ambig"
2.9227,"01","47",946.558659539001,"ambig"
-2.0546,"01","56",-2042.441340461,"unambig"
-3.1261,"01","56",-2042.441340461,"unambig"
-4.1793,"01","56",-2042.441340461,"unambig"
-5.6281,"01","56",-2042.441340461,"unambig"
5.2564,"01","22",-1042.441340461,"ambig"
0.13464,"01","22",-1042.441340461,"ambig"
1.3758,"01","22",-1042.441340461,"ambig"
1.1416,"01","22",-1042.441340461,"ambig"
1.9999,"01","60",-2042.441340461,"unambig"
-1.61,"01","60",-2042.441340461,"unambig"
2.1163,"01","60",-2042.441340461,"unambig"
0.13604,"01","60",-2042.441340461,"unambig"
5.4079,"01","12",1946.558659539,"unambig"
3.6618,"01","12",1946.558659539,"unambig"
2.7306,"01","12",1946.558659539,"unambig"
5.4738,"01","12",1946.558659539,"unambig"
3.8105,"01","8",1946.558659539,"unambig"
4.6239,"01","8",1946.558659539,"unambig"
3.4739,"01","8",1946.558659539,"unambig"
3.8049,"01","8",1946.558659539,"unambig"
6.0979,"01","7",-943.441340460999,"ambig"
9.7597,"01","7",-943.441340460999,"ambig"
2.7236,"01","7",-943.441340460999,"ambig"
6.2914,"01","7",-943.441340460999,"ambig"
1.2678,"01","27",1056.558659539,"ambig"
5.0601,"01","27",1056.558659539,"ambig"
0.046281,"01","27",1056.558659539,"ambig"
2.1093,"01","27",1056.558659539,"ambig"
11.433,"01","55",2056.558659539,"unambig"
9.1356,"01","55",2056.558659539,"unambig"
4.9002,"01","55",2056.558659539,"unambig"
10.113,"01","55",2056.558659539,"unambig"
7.0109,"01","43",-1043.441340461,"ambig"
4.415,"01","43",-1043.441340461,"ambig"
4.206,"01","43",-1043.441340461,"ambig"
4.7459,"01","43",-1043.441340461,"ambig"
4.8483,"01","16",-1042.441340461,"ambig"
0.19214,"01","16",-1042.441340461,"ambig"
2.8807,"01","16",-1042.441340461,"ambig"
0.58483,"01","16",-1042.441340461,"ambig"
3.7979,"01","29",-1042.441340461,"ambig"
